uniprot	unigene	gene	index	order
UGGG1_HUMAN	UGGT1	UGGT1	48290	0
UDB28_HUMAN	UGT2B28	UGT2B28	48319	0
UD16_HUMAN	UGT1A6	UGT1A6	48303	0
UBL5_HUMAN	UBL5	UBL5	48217	0
U17L4_HUMAN	USP17L4	USP17L4	48485	0
VATC1_HUMAN	ATP6V1C1	ATP6V1C1	1753	0
TRXR1_HUMAN	TXNRD1	TXNRD1	48059	0
UB2G1_HUMAN	UBE2G1	UBE2G1	48149	0
UBA5_HUMAN	UBA5	UBA5	48089	0
UD2B7_HUMAN	UGT2B7	UGT2B7	48322	0
U2QL1_HUMAN	UBE2QL1	UBE2QL1	48182	0
UBA1L_HUMAN	UBAP1L	UBAP1L	48109	0
UD11_HUMAN	UGT1A1	UGT1A1	48294	0
TRPM3_HUMAN	TRPM3	TRPM3	47664	0
URP2_HUMAN	FERMT3	FERMT3	7992	0
WDR64_HUMAN	WDR64	WDR64	49004	0
UN13D_HUMAN	UNC13D	UNC13D	48353	0
TRDV1_HUMAN	TRDV1	TRDV1	47372	0
UD2B4_HUMAN	UGT2B4	UGT2B4	48321	0
U2AFM_HUMAN	ZRSR2	ZRSR2	50229	0
UBE4A_HUMAN	UBE4A	UBE4A	48209	0
UQCC1_HUMAN	UQCC1	UQCC1	48400	0
VGLL4_HUMAN	VGLL4	VGLL4	48666	0
TYOBP_HUMAN	TYROBP	TYROBP	48071	0
UBFL1_HUMAN	UBTFL1	UBTFL1	48246	0
UPK1B_HUMAN	UPK1B	UPK1B	48393	0
UTS2_HUMAN	UTS2	UTS2	48578	0
UAP1_HUMAN	UAP1	UAP1	48084	0
URAS1_HUMAN	URB1-AS1	URB1-AS1	48426	0
TYW4_HUMAN	LCMT2	LCMT2	12825	0
TXNIP_HUMAN	TXNIP	TXNIP	48048	0
UBP34_HUMAN	USP34	USP34	48517	0
UBP41_HUMAN	USP41	USP41	48525	0
UCP5_HUMAN	SLC25A14	SLC25A14	43669	0
TMM11_HUMAN	TMEM11	TMEM11	46515	0
TOR1B_HUMAN	TOR1B	TOR1B	46979	0
TRI15_HUMAN	TRIM15	TRIM15	47454	0
TPC6A_HUMAN	TRAPPC6A	TRAPPC6A	47210	0
TMPS6_HUMAN	TMPRSS6	TMPRSS6	46815	0
TOPZ1_HUMAN	TOPAZ1	TOPAZ1	46971	0
TM260_HUMAN	TMEM260	TMEM260	46694	0
TM104_HUMAN	TMEM104	TMEM104	46506	0
TM14B_HUMAN	TMEM14B	TMEM14B	46554	0
TM41A_HUMAN	TMEM41A	TMEM41A	46713	0
TM14C_HUMAN	TMEM14C	TMEM14C	46555	0
TSBP1_HUMAN	C6orf10	C6orf10	2860	1
TVB74_HUMAN	TRBV7-4	TRBV7-4	47347	0
TVAL2_HUMAN	TRAV12-2	TRAV12-2	47220	0
TWSG1_HUMAN	TWSG1	TWSG1	48030	0
VATD_HUMAN	ATP6V1D	ATP6V1D	1755	0
VIP2_HUMAN	PPIP5K2	PPIP5K2	37907	0
UBXN4_HUMAN	UBXN4	UBXN4	48259	0
UBP20_HUMAN	USP20	USP20	48495	0
UBP12_HUMAN	USP12	USP12	48452	0
UCMA_HUMAN	UCMA	UCMA	48272	0
UBC9_HUMAN	UBE2I	UBE2I	48153	0
UBP44_HUMAN	USP44	USP44	48528	0
UFSP2_HUMAN	UFSP2	UFSP2	48285	0
UBP48_HUMAN	USP48	USP48	48533	0
UBCP1_HUMAN	UBLCP1	UBLCP1	48223	0
VGLL2_HUMAN	VGLL2	VGLL2	48664	0
US6NL_HUMAN	USP6NL	USP6NL	48541	0
TSN8_HUMAN	TSPAN8	TSPAN8	47759	0
UBE3D_HUMAN	UBE3D	UBE3D	48208	0
UBIP1_HUMAN	UBP1	UBP1	48228	0
UB2L6_HUMAN	UBE2L6	UBE2L6	48162	0
TSPO2_HUMAN	TSPO2	TSPO2	47765	0
TSP4_HUMAN	THBS4	THBS4	46291	0
TSP1_HUMAN	THBS1	THBS1	46288	0
UNK_HUMAN	UNK	UNK	48379	0
UBE2H_HUMAN	UBE2H	UBE2H	48151	0
VCX3_HUMAN	VCX3A	VCX3A	48623	0
TVA18_HUMAN	TRAV18	TRAV18	47228	0
TSN17_HUMAN	TSPAN17	TSPAN17	47747	0
TXND2_HUMAN	TXNDC2	TXNDC2	48044	0
TY3H_HUMAN	TH	TH	46269	0
UBX10_HUMAN	UBXN10	UBXN10	48254	0
U3IP2_HUMAN	RRP9	RRP9	42596	0
UNC5B_HUMAN	UNC5B	UNC5B	48358	0
TYSY_HUMAN	TYMS	TYMS	48065	0
UN45B_HUMAN	UNC45B	UNC45B	48355	0
USP9Y_HUMAN	USP9Y	USP9Y	48546	0
UIMC1_HUMAN	UIMC1	UIMC1	48332	0
UBP19_HUMAN	USP19	USP19	48492	0
TXD11_HUMAN	TXNDC11	TXNDC11	48038	0
USF2_HUMAN	USF2	USF2	48439	0
UPAR_HUMAN	PLAUR	PLAUR	37458	0
UBE2W_HUMAN	UBE2W	UBE2W	48200	0
UNC80_HUMAN	UNC80	UNC80	48364	0
UBQL3_HUMAN	UBQLN3	UBQLN3	48232	0
UBP31_HUMAN	USP31	USP31	48510	0
UBC12_HUMAN	UBE2M	UBE2M	48163	0
UCKL1_HUMAN	UCKL1	UCKL1	48270	0
TXIP1_HUMAN	TSNAXIP1	TSNAXIP1	47738	0
TT23L_HUMAN	TTC23L	TTC23L	47829	0
USH1C_HUMAN	USH1C	USH1C	48440	0
SYCM_HUMAN	CARS2	CARS2	3172	0
TDIF1_HUMAN	DNTTIP1	DNTTIP1	6174	0
TF2H4_HUMAN	GTF2H4	GTF2H4	9541	0
TEX37_HUMAN	TEX37	TEX37	46198	0
TEX38_HUMAN	TEX38	TEX38	46199	0
TEKT4_HUMAN	TEKT4	TEKT4	46136	0
TEX2_HUMAN	TEX2	TEX2	46182	0
TERB1_HUMAN	CCDC79	CCDC79	3439	1
TIFAB_HUMAN	TIFAB	TIFAB	46347	0
TRMB_HUMAN	METTL1	METTL1	31201	0
TMLH_HUMAN	TMLHE	TMLHE	46788	0
TMOD4_HUMAN	TMOD4	TMOD4	46793	0
TM242_HUMAN	TMEM242	TMEM242	46668	0
TRIP6_HUMAN	TRIP6	TRIP6	47574	0
TVB14_HUMAN	TRBV14	TRBV14	47301	0
TSG10_HUMAN	TSGA10	TSGA10	47721	0
UN13A_HUMAN	UNC13A	UNC13A	48350	0
U17LA_HUMAN	USP17L10	USP17L10	48463	0
VGLU2_HUMAN	SLC17A6	SLC17A6	43608	0
VATB1_HUMAN	ATP6V1B1	ATP6V1B1	1750	0
SYCP3_HUMAN	SYCP3	SYCP3	45660	0
TB182_HUMAN	TNKS1BP1	TNKS1BP1	46896	0
TAAR9_HUMAN	TAAR9	TAAR9	45741	0
TACC2_HUMAN	TACC2	TACC2	45751	0
SYT14_HUMAN	SYT14	SYT14	45710	0
TBC3A_HUMAN	TBC1D3	TBC1D3	45908	0
T2EB_HUMAN	GTF2E2	GTF2E2	9531	0
T3HPD_HUMAN	L3HYPDH	L3HYPDH	12705	0
TBC13_HUMAN	TBC1D13	TBC1D13	45888	0
TBL3_HUMAN	TBL3	TBL3	45950	0
TBC15_HUMAN	TBC1D15	TBC1D15	45890	0
TARA_HUMAN	TRIOBP	TRIOBP	47568	0
TF7L1_HUMAN	TCF7L1	TCF7L1	46055	0
THEG_HUMAN	THEG	THEG	46292	0
TJB25_HUMAN	TRBJ2-5	TRBJ2-5	47285	0
TLC3B_HUMAN	FAM57B	FAM57B	7640	1
TCPB_HUMAN	CCT2	CCT2	3566	0
TICRR_HUMAN	TICRR	TICRR	46344	0
TMIG3_HUMAN	TMIGD3	TMIGD3	46787	0
TRGV2_HUMAN	TRGV2	TRGV2	47426	0
TUT7_HUMAN	ZCCHC6	ZCCHC6	49407	3
UB2V1_HUMAN	UBE2V1	UBE2V1	48189	0
ULBP3_HUMAN	ULBP3	ULBP3	48335	0
UBN2_HUMAN	UBN2	UBN2	48225	0
UBP54_HUMAN	USP54	USP54	48539	0
UBP49_HUMAN	USP49	USP49	48534	0
UBP36_HUMAN	USP36	USP36	48519	0
TXTP_HUMAN	SLC25A1	SLC25A1	43664	0
UBQL1_HUMAN	UBQLN1	UBQLN1	48229	0
UBR2_HUMAN	UBR2	UBR2	48238	0
VINC_HUMAN	VCL	VCL	48617	0
T2FB_HUMAN	GTF2F2	GTF2F2	9533	0
T2R10_HUMAN	TAS2R10	TAS2R10	45837	0
T2R43_HUMAN	TAS2R43	TAS2R43	45856	0
TAGAP_HUMAN	TAGAP	TAGAP	45795	0
TBL1X_HUMAN	TBL1X	TBL1X	45945	0
TBC20_HUMAN	TBC1D20	TBC1D20	45895	0
TGM1_HUMAN	TGM1	TGM1	46260	0
TGM3_HUMAN	TGM3	TGM3	46262	0
TIM22_HUMAN	TIMM22	TIMM22	46365	0
TMM72_HUMAN	TMEM72	TMEM72	46752	0
TPRG1_HUMAN	TPRG1	TPRG1	47051	0
TRGV8_HUMAN	TRGV8	TRGV8	47433	0
TSR2_HUMAN	TSR2	TSR2	47798	0
TSYL5_HUMAN	TSPYL5	TSPYL5	47795	0
TV382_HUMAN	TRAV38-2DV8	TRAV38-2DV8	47252	0
TTC7A_HUMAN	TTC7A	TTC7A	47860	0
UPP_HUMAN	UPRT	UPRT	48399	0
UDB11_HUMAN	UGT2B11	UGT2B11	48312	0
VEZA_HUMAN	VEZT	VEZT	48661	0
PA2GF_HUMAN	PLA2G2F	PLA2G2F	37434	0
PR23B_HUMAN	PRR23B	PRR23B	38305	0
TBCK_HUMAN	TBCK	TBCK	45942	0
T170B_HUMAN	TMEM170B	TMEM170B	46583	0
T2R14_HUMAN	TAS2R14	TAS2R14	45840	0
TAFA3_HUMAN	FAM19A3	FAM19A3	7507	1
TEBP_HUMAN	PTGES3	PTGES3	38575	0
TEAN2_HUMAN	TCEANC2	TCEANC2	45999	0
TGM4_HUMAN	TGM4	TGM4	46263	0
TF2H5_HUMAN	GTF2H5	GTF2H5	9542	0
TBX20_HUMAN	TBX20	TBX20	45964	0
TRGV9_HUMAN	TRGV9	TRGV9	47434	0
TMM95_HUMAN	TMEM95	TMEM95	46775	0
TMM18_HUMAN	TMEM18	TMEM18	46595	0
TSN3_HUMAN	TSPAN3	TSPAN3	47751	0
TSP3_HUMAN	THBS3	THBS3	46290	0
TTC13_HUMAN	TTC13	TTC13	47819	0
U2AFL_HUMAN	ZRSR1	ZRSR1	50228	6
UBXN8_HUMAN	UBXN8	UBXN8	48262	0
VIME_HUMAN	VIM	VIM	48671	0
SYT2_HUMAN	SYT2	SYT2	45715	0
TBC3H_HUMAN	TBC1D3H	TBC1D3H	45915	0
TBCD7_HUMAN	TBC1D7	TBC1D7	45927	0
T11X2_HUMAN	TCP11X2	TCP11X2	46076	0
T2R46_HUMAN	TAS2R46	TAS2R46	45857	0
TAFA2_HUMAN	FAM19A2	FAM19A2	7506	1
TANK_HUMAN	TANK	TANK	45810	0
TEAD4_HUMAN	TEAD4	TEAD4	46118	0
TIM21_HUMAN	TIMM21	TIMM21	46364	0
TDRD7_HUMAN	TDRD7	TDRD7	46110	0
TMM64_HUMAN	TMEM64	TMEM64	46745	0
TMM53_HUMAN	TMEM53	TMEM53	46730	0
TPPC4_HUMAN	TRAPPC4	TRAPPC4	47208	0
TTF2_HUMAN	TTF2	TTF2	47867	0
TTC29_HUMAN	TTC29	TTC29	47836	0
URB2_HUMAN	URB2	URB2	48427	0
ULBP1_HUMAN	ULBP1	ULBP1	48333	0
U2AF4_HUMAN	U2AF1L4	U2AF1L4	48080	0
USF3_HUMAN	KIAA2018	KIAA2018	12152	1
UMPS_HUMAN	UMPS	UMPS	48347	0
UD18_HUMAN	UGT1A8	UGT1A8	48305	0
VEGFC_HUMAN	VEGFC	VEGFC	48649	0
T150B_HUMAN	TMEM150B	TMEM150B	46559	0
TBD_HUMAN	TUBD1	TUBD1	47987	0
TASO2_HUMAN	FAM208B	FAM208B	7527	2
TBC21_HUMAN	TBC1D21	TBC1D21	45896	0
TEANC_HUMAN	TCEANC	TCEANC	45998	0
TIM10_HUMAN	TIMM10	TIMM10	46358	0
THIM_HUMAN	ACAA2	ACAA2	156	0
TIM23_HUMAN	TIMM23	TIMM23	46366	0
THOC5_HUMAN	THOC5	THOC5	46308	0
TET3_HUMAN	TET3	TET3	46171	0
TET5D_HUMAN	FAM46D	FAM46D	7624	1
TCFL5_HUMAN	TCFL5	TCFL5	46057	0
TEX12_HUMAN	TEX12	TEX12	46175	0
TEX45_HUMAN	C19orf45	C19orf45	2596	1
TIRAP_HUMAN	TIRAP	TIRAP	46392	0
TEN2_HUMAN	TENM2	TENM2	46145	0
TCF25_HUMAN	TCF25	TCF25	46050	0
TRGV3_HUMAN	TRGV3	TRGV3	47427	0
TRGJ1_HUMAN	TRGJ1	TRGJ1	47418	0
TJA42_HUMAN	TRAJ42	TRAJ42	47156	0
TPC2_HUMAN	TPCN2	TPCN2	47010	0
TR64B_HUMAN	TRIM64B	TRIM64B	47545	0
TPP2_HUMAN	TPP2	TPP2	47045	0
TR3N_HUMAN	TXNRD3NB	TXNRD3NB	48062	0
TRI69_HUMAN	TRIM69	TRIM69	47554	0
TNPO1_HUMAN	TNPO1	TNPO1	46912	0
TRI77_HUMAN	TRIM77	TRIM77	47561	0
TRAF7_HUMAN	TRAF7	TRAF7	47117	0
TOX2_HUMAN	TOX2	TOX2	46984	0
TOM6_HUMAN	TOMM6	TOMM6	46958	0
TM203_HUMAN	TMEM203	TMEM203	46630	0
TM38A_HUMAN	TMEM38A	TMEM38A	46708	0
TM256_HUMAN	TMEM256	TMEM256	46686	0
TM252_HUMAN	TMEM252	TMEM252	46680	0
TMUB2_HUMAN	TMUB2	TMUB2	46838	0
TLN1_HUMAN	TLN1	TLN1	46421	0
TM209_HUMAN	TMEM209	TMEM209	46636	0
TM2D2_HUMAN	TM2D2	TM2D2	46440	0
TM2D1_HUMAN	TM2D1	TM2D1	46439	0
TM171_HUMAN	TMEM171	TMEM171	46584	0
TVB65_HUMAN	TRBV6-5	TRBV6-5	47340	0
TVBY1_HUMAN	TRBV25-1	TRBV25-1	47318	0
TRY2_HUMAN	PRSS2	PRSS2	38348	0
TRUB1_HUMAN	TRUB1	TRUB1	47696	0
TVB27_HUMAN	TRBV27	TRBV27	47322	0
TTLL4_HUMAN	TTLL4	TTLL4	47880	0
TVA91_HUMAN	TRAV9-1	TRAV9-1	47267	0
TLR4_HUMAN	TLR4	TLR4	46428	0
TSN5_HUMAN	TSPAN5	TSPAN5	47756	0
TRML1_HUMAN	TREML1	TREML1	47395	0
UBA3_HUMAN	UBA3	UBA3	48088	0
UCHL3_HUMAN	UCHL3	UCHL3	48266	0
TVB67_HUMAN	TRBV6-7	TRBV6-7	47342	0
UBQL4_HUMAN	UBQLN4	UBQLN4	48233	0
UBP45_HUMAN	USP45	USP45	48529	0
UBP40_HUMAN	USP40	USP40	48524	0
UBP50_HUMAN	USP50	USP50	48536	0
VCX2_HUMAN	VCX2	VCX2	48622	0
VAPB_HUMAN	VAPB	VAPB	48599	0
SYMC_HUMAN	MARS	MARS	30954	1
TAF10_HUMAN	TAF10	TAF10	45763	0
TAF6L_HUMAN	TAF6L	TAF6L	45784	0
T53G5_HUMAN	TP53TG5	TP53TG5	47003	0
TBCA_HUMAN	TBCA	TBCA	45932	0
T179B_HUMAN	TMEM179B	TMEM179B	46594	0
TBCD_HUMAN	TBCD	TBCD	45939	0
TBCD1_HUMAN	TBC1D1	TBC1D1	45883	0
TANC2_HUMAN	TANC2	TANC2	45807	0
TBC12_HUMAN	TBC1D12	TBC1D12	45887	0
TFE2_HUMAN	TCF3	TCF3	46051	0
TFPT_HUMAN	TFPT	TFPT	46234	0
THOP1_HUMAN	THOP1	THOP1	46312	0
TCPE_HUMAN	CCT5	CCT5	3572	0
TESP1_HUMAN	TESPA1	TESPA1	46166	0
TIMP4_HUMAN	TIMP4	TIMP4	46383	0
TETN_HUMAN	CLEC3B	CLEC3B	4414	0
TCPQM_HUMAN	CCT8L2	CCT8L2	3588	0
TBX10_HUMAN	TBX10	TBX10	45958	0
TITIN_HUMAN	TTN	TTN	47886	0
TIF1B_HUMAN	TRIM28	TRIM28	47467	0
TMPS2_HUMAN	TMPRSS2	TMPRSS2	46810	0
TR16L_HUMAN	TRIM16L	TRIM16L	47456	0
TPD52_HUMAN	TPD52	TPD52	47011	0
TPH1_HUMAN	TPH1	TPH1	47017	0
TVAL3_HUMAN	TRAV12-3	TRAV12-3	47221	0
TVBJ2_HUMAN	TRBV10-2	TRBV10-2	47290	0
TRYD_HUMAN	TPSD1	TPSD1	47064	0
TVA6_HUMAN	TRAV6	TRAV6	47258	0
TVB17_HUMAN	TRBV17	TRBV17	47304	0
TVB71_HUMAN	TRBV7-1	TRBV7-1	47344	0
TSPY3_HUMAN	TSPY3	TSPY3	47785	0
TSH2_HUMAN	TSHZ2	TSHZ2	47727	0
TSNAX_HUMAN	TSNAX	TSNAX	47736	0
UB2Q2_HUMAN	UBE2Q2	UBE2Q2	48171	0
TRNP1_HUMAN	TRNP1	TRNP1	47631	0
UFSP1_HUMAN	UFSP1	UFSP1	48284	0
U17LO_HUMAN	USP17L24	USP17L24	48477	0
TROAP_HUMAN	TROAP	TROAP	47642	0
UD17_HUMAN	UGT1A7	UGT1A7	48304	0
VAX2_HUMAN	VAX2	VAX2	48613	0
USE1_HUMAN	USE1	USE1	48436	0
SYPH_HUMAN	SYP	SYP	45699	0
TAD2B_HUMAN	TADA2B	TADA2B	45760	0
SYTC2_HUMAN	TARSL2	TARSL2	45832	1
SYTM_HUMAN	TARS2	TARS2	45830	0
TB15A_HUMAN	TMSB15A	TMSB15A	46821	0
T53I2_HUMAN	TP53INP2	TP53INP2	46996	0
TACC3_HUMAN	TACC3	TACC3	45752	0
SYT16_HUMAN	SYT16	SYT16	45713	0
T2EA_HUMAN	GTF2E1	GTF2E1	9530	0
T132A_HUMAN	TMEM132A	TMEM132A	46535	0
TBB3_HUMAN	TUBB3	TUBB3	47957	0
T179A_HUMAN	TMEM179	TMEM179	46593	0
T255A_HUMAN	TMEM255A	TMEM255A	46684	0
T161B_HUMAN	TMEM161B	TMEM161B	46570	0
TARM1_HUMAN	TARM1	TARM1	45827	0
TGR3L_HUMAN	TGFBR3L	TGFBR3L	46251	0
TJB23_HUMAN	TRBJ2-3	TRBJ2-3	47283	0
TMEM9_HUMAN	TMEM9	TMEM9	46771	0
TRGC2_HUMAN	TRGC2	TRGC2	47417	0
TMM31_HUMAN	TMEM31	TMEM31	46704	0
TMED1_HUMAN	TMED1	TMED1	46487	0
TRI35_HUMAN	TRIM35	TRIM35	47475	0
TPGS1_HUMAN	TPGS1	TPGS1	47015	0
TPIP1_HUMAN	TP53AIP1	TP53AIP1	46989	0
TO20L_HUMAN	TOMM20L	TOMM20L	46944	0
TNR17_HUMAN	TNFRSF17	TNFRSF17	46866	0
TNR14_HUMAN	TNFRSF14	TNFRSF14	46865	0
TMPSC_HUMAN	TMPRSS12	TMPRSS12	46807	0
TM235_HUMAN	TMEM235	TMEM235	46661	0
TM9S2_HUMAN	TM9SF2	TM9SF2	46456	0
TM263_HUMAN	TMEM263	TMEM263	46698	0
TPC12_HUMAN	TRAPPC12	TRAPPC12	47192	0
TM205_HUMAN	TMEM205	TMEM205	46632	0
TTC23_HUMAN	TTC23	TTC23	47828	0
TSN11_HUMAN	TSPAN11	TSPAN11	47741	0
TXND8_HUMAN	TXNDC8	TXNDC8	48046	0
UBP22_HUMAN	USP22	USP22	48497	0
UBP24_HUMAN	USP24	USP24	48498	0
UBP4_HUMAN	USP4	USP4	48523	0
ULK2_HUMAN	ULK2	ULK2	48337	0
UPP1_HUMAN	UPP1	UPP1	48397	0
WASH4_HUMAN	WASH4P	WASH4P	48932	0
TECR_HUMAN	TECR	TECR	46122	0
TEKT1_HUMAN	TEKT1	TEKT1	46133	0
TJB22_HUMAN	TRBJ2-2	TRBJ2-2	47281	0
TIM8B_HUMAN	TIMM8B	TIMM8B	46372	0
TKNK_HUMAN	TAC3	TAC3	45747	0
TIKI2_HUMAN	TRABD2B	TRABD2B	47103	0
TEX26_HUMAN	TEX26	TEX26	46185	0
TCPR2_HUMAN	TECPR2	TECPR2	46121	0
TIA1_HUMAN	TIA1	TIA1	46337	0
THAP3_HUMAN	THAP3	THAP3	46276	0
TBX22_HUMAN	TBX22	TBX22	45966	0
TEN1L_HUMAN	TEN1	TEN1	46142	0
TPPC9_HUMAN	TRAPPC9	TRAPPC9	47213	0
TPIS_HUMAN	TPI1	TPI1	47019	0
TVA12_HUMAN	TRAV1-2	TRAV1-2	47216	0
EKI2_HUMAN	ETNK2	ETNK2	7183	0
CREST_HUMAN	SS18L1	SS18L1	45232	0
CYS1_HUMAN	CYS1	CYS1	5471	0
CXCL2_HUMAN	CXCL2	CXCL2	5270	0
CXA8_HUMAN	GJA8	GJA8	8919	0
CYHR1_HUMAN	CYHR1	CYHR1	5374	0
DCP2_HUMAN	DCP2	DCP2	5599	0
DCP1A_HUMAN	DCP1A	DCP1A	5597	0
DCP1B_HUMAN	DCP1B	DCP1B	5598	0
DAS1_HUMAN	DNAJC9-AS1	DNAJC9-AS1	6113	0
DEGS1_HUMAN	DEGS1	DEGS1	5785	0
DB118_HUMAN	DEFB118	DEFB118	5763	0
D11L8_HUMAN	DDX11L8	DDX11L8	5655	0
DB112_HUMAN	DEFB112	DEFB112	5757	0
DCA12_HUMAN	DCAF12	DCAF12	5557	0
D19L3_HUMAN	DPY19L3	DPY19L3	6271	0
DESM_HUMAN	DES	DES	5817	0
DMP1_HUMAN	DMP1	DMP1	6009	0
DJC17_HUMAN	DNAJC17	DNAJC17	6081	0
DKKL1_HUMAN	DKKL1	DKKL1	5952	0
DHX34_HUMAN	DHX34	DHX34	5887	0
DHX36_HUMAN	DHX36	DHX36	5889	0
DMAC1_HUMAN	TMEM261	TMEM261	46695	2
DNM3A_HUMAN	DNMT3A	DNMT3A	6167	0
DEP1B_HUMAN	DEPDC1B	DEPDC1B	5806	0
EAF1_HUMAN	EAF1	EAF1	6501	0
DUX4C_HUMAN	DUX4L9	DUX4L9	6428	0
ECE2_HUMAN	ECE2	ECE2	6520	0
DNMT1_HUMAN	DNMT1	DNMT1	6166	0
DPH6_HUMAN	DPH6	DPH6	6222	0
DOCK6_HUMAN	DOCK6	DOCK6	6188	0
DRC6_HUMAN	FBXL13	FBXL13	7845	0
FNDC5_HUMAN	FNDC5	FNDC5	8241	0
FLNA_HUMAN	FLNA	FLNA	8189	0
FERM1_HUMAN	FERMT1	FERMT1	7990	0
FGD6_HUMAN	FGD6	FGD6	8015	0
FHOD1_HUMAN	FHOD1	FHOD1	8077	0
FAM9B_HUMAN	FAM9B	FAM9B	7777	0
FCG3A_HUMAN	FCGR3A	FCGR3A	7933	0
FAT3_HUMAN	FAT3	FAT3	7819	0
FZD1_HUMAN	FZD1	FZD1	8500	0
GA45B_HUMAN	GADD45B	GADD45B	8563	0
FX4L6_HUMAN	FOXD4L6	FOXD4L6	8285	0
G6PC2_HUMAN	G6PC2	G6PC2	8517	0
FSTL4_HUMAN	FSTL4	FSTL4	8395	0
GA2L3_HUMAN	GAS2L3	GAS2L3	8704	0
FOXO4_HUMAN	FOXO4	FOXO4	8316	0
GG6LV_HUMAN	GOLGA6L22	GOLGA6L22	9159	0
GGTL1_HUMAN	GGTLC1	GGTLC1	8868	0
GLIS2_HUMAN	GLIS2	GLIS2	8968	0
GBGT1_HUMAN	GBGT1	GBGT1	8739	0
GOT1B_HUMAN	GOLT1B	GOLT1B	9193	0
GOLM2_HUMAN	CASC4	CASC4	3189	1
GP179_HUMAN	GPR179	GPR179	9302	0
GLUT4_HUMAN	SLC2A4	SLC2A4	43792	0
GLRX1_HUMAN	GLRX	GLRX	8984	0
H2B2F_HUMAN	HIST2H2BF	HIST2H2BF	10054	1
HAT1_HUMAN	HAT1	HAT1	9717	0
H2BFM_HUMAN	H2BFM	H2BFM	9659	1
H12_HUMAN	HIST1H1C	HIST1H1C	9979	2
HIF1A_HUMAN	HIF1A	HIF1A	9929	0
HEXI1_HUMAN	HEXIM1	HEXIM1	9895	0
HMGN2_HUMAN	HMGN2	HMGN2	10268	0
HOOK1_HUMAN	HOOK1	HOOK1	10492	0
HRG1_HUMAN	SLC48A1	SLC48A1	43907	0
IF140_HUMAN	IFT140	IFT140	10939	0
IAPP_HUMAN	IAPP	IAPP	10816	0
I12R1_HUMAN	IL12RB1	IL12RB1	11394	0
IL1FA_HUMAN	IL1F10	IL1F10	11420	0
I5P1_HUMAN	INPP5A	INPP5A	11551	0
IF4B_HUMAN	EIF4B	EIF4B	6811	0
ICE1_HUMAN	ICE1	ICE1	10832	0
IL21R_HUMAN	IL21R	IL21R	11435	0
IFAS1_HUMAN	IGF2BP2-AS1	IGF2BP2-AS1	10967	0
IL31R_HUMAN	IL31RA	IL31RA	11452	0
K22O_HUMAN	KRT76	KRT76	12512	0
K1C28_HUMAN	KRT28	KRT28	12484	0
IQGA1_HUMAN	IQGAP1	IQGAP1	11633	0
K2C74_HUMAN	KRT74	KRT74	12510	0
IQCF6_HUMAN	IQCF6	IQCF6	11625	0
ING2_HUMAN	ING2	ING2	11528	0
K1755_HUMAN	KIAA1755	KIAA1755	12144	0
ITIH3_HUMAN	ITIH3	ITIH3	11748	0
KDM1B_HUMAN	KDM1B	KDM1B	12036	0
KFA_HUMAN	AFMID	AFMID	538	0
KR103_HUMAN	KRTAP10-3	KRTAP10-3	12587	0
KR111_HUMAN	KRTAP11-1	KRTAP11-1	12594	0
KRBX1_HUMAN	KRBOX1	KRBOX1	12369	0
KRA51_HUMAN	KRTAP5-1	KRTAP5-1	12656	0
KIRR2_HUMAN	KIRREL2	KIRREL2	12215	0
KDM6B_HUMAN	KDM6B	KDM6B	12053	0
KCTD4_HUMAN	KCTD4	KCTD4	12016	0
KIF1A_HUMAN	KIF1A	KIF1A	12167	0
KTAS1_HUMAN	KTN1-AS1	KTN1-AS1	12693	0
KIF4B_HUMAN	KIF4B	KIF4B	12190	0
KLH41_HUMAN	KLHL41	KLHL41	12297	0
KIFC2_HUMAN	KIFC2	KIFC2	12201	0
KDM3A_HUMAN	KDM3A	KDM3A	12039	0
KIFC1_HUMAN	KIFC1	KIFC1	12200	0
VATG1_HUMAN	ATP6V1G1	ATP6V1G1	1762	0
YA026_HUMAN	LINC01356	LINC01356	13717	0
ZNF10_HUMAN	ZNF10	ZNF10	49560	0
ZN861_HUMAN	ZNF861P	ZNF861P	50165	0
ZN891_HUMAN	ZNF891	ZNF891	50181	0
Z705D_HUMAN	ZNF705D	ZNF705D	50026	0
ZBT32_HUMAN	ZBTB32	ZBTB32	49337	0
ZIC2_HUMAN	ZIC2	ZIC2	49520	0
ZN669_HUMAN	ZNF669	ZNF669	49988	0
ZN772_HUMAN	ZNF772	ZNF772	50094	0
ZN467_HUMAN	ZNF467	ZNF467	49809	0
ZN224_HUMAN	ZNF224	ZNF224	49636	0
ZSC21_HUMAN	ZSCAN21	ZSCAN21	50239	0
ZN799_HUMAN	ZNF799	ZNF799	50119	0
ZN831_HUMAN	ZNF831	ZNF831	50144	0
ZSCA1_HUMAN	ZSCAN1	ZSCAN1	50230	0
ZN561_HUMAN	ZNF561	ZNF561	49887	0
ZZZ3_HUMAN	ZZZ3	ZZZ3	50278	0
ZSCA4_HUMAN	ZSCAN4	ZSCAN4	50248	0
SYGP1_HUMAN	SYNGAP1	SYNGAP1	45680	0
UEVLD_HUMAN	UEVLD	UEVLD	48279	0
SYBU_HUMAN	SYBU	SYBU	45651	0
TAF11_HUMAN	TAF11	TAF11	45764	0
TBA1B_HUMAN	TUBA1B	TUBA1B	47936	0
